statement,intent_code
"Hey, i want to cancel my table booking for after 6 PM. What should I do?",RESERVATION_CANCEL
"Hi, i cannot come tonight, so cancel my table. Thank you. Reference R922972.",RESERVATION_CANCEL
I need support. i want live support now because I need someone to review this. I tried from the app.,HUMAN_AGENT_REQUEST
Please help. can you cancel the booking under Alex? What should I do?,RESERVATION_CANCEL
I need support. i placed order R174851 through the mobile app. What is the current status? Reference R820581.,ORDER_STATUS
Can someone help me? where is your nearest branch? This is frustrating. Reference R739836.,GENERAL_INQUIRY
Quick question: the restaurant looked unhygienic. Thank you. I am asking in a urgent way.,CLEANLINESS_COMPLAINT
"Hello, do you serve breakfast items? Thank you. Branch: London airport.",MENU_INQUIRY
"Urgent: i ordered chicken biryani with bread, but the bread is missing. Thank you. Reference R985862. Branch: Bangalore north side.",MISSING_ITEM
Urgent: can I see the dessert menu? Thank you. Reference R651318.,MENU_INQUIRY
"Good evening, the restaurant payment went through twice. I tried from the app. I am asking in a upset way.",DOUBLE_CHARGED
"Hi, my card shows two charges for the same order. Can you check? Reference R896156.",DOUBLE_CHARGED
I need support. move my booking to this evening. I need this resolved. Branch: Phoenix south side.,RESERVATION_MODIFY
"Good evening, i did not receive the sauce I paid for. Can this be fixed?",MISSING_ITEM
"Hey, i want live support now because I want a supervisor. Can you check?",HUMAN_AGENT_REQUEST
Quick question: i want to place a bulk food order for this evening. What should I do? Reference R173845.,CATERING_INQUIRY
My order R816967 arrived with poor food quality. What should I do? Branch: Bangalore mall.,FOOD_QUALITY_ISSUE
Quick question: can you reserve a table at the Phoenix branch? This happened this morning.,RESERVATION_CREATE
"Hello, please give me an update on my order from the Toronto mall branch. What should I do?",ORDER_STATUS
Please help. can you handle a large order for 20 guests? This is frustrating. Branch: Hyderabad north side. I am asking in a calm way.,CATERING_INQUIRY
"Hi, i need to edit my dinner reservation. I am asking in a urgent way.",RESERVATION_MODIFY
"Hello, why is LUNCH25 not accepted? This happened last night.",PROMO_CODE_ISSUE
"Hello, i am unhappy with the quality of my food. This is frustrating. I am asking in a confused way.",FOOD_QUALITY_ISSUE
"Hey, can I see the dessert menu? I tried from the app. Branch: Tempe central.",MENU_INQUIRY
I need support. please check why I was charged two times. What should I do?,DOUBLE_CHARGED
Please help. i want to reserve seats for my family. I tried from the app. Reference R549511.,RESERVATION_CREATE
"Hello, can you make my table booking for more guests? Please respond soon. Reference R380714. I am asking in a confused way.",RESERVATION_MODIFY
"Urgent: the app says delivered, but I did not receive order R658994. Can you check?",ORDER_NOT_RECEIVED
"Hello, cancel my reservation at the Austin branch. Thank you.",RESERVATION_CANCEL
The app says my promo code is invalid. This is frustrating. Branch: Dallas drive-thru.,PROMO_CODE_ISSUE
I need support. do you have parking available? This is frustrating. Branch: London south side.,GENERAL_INQUIRY
Please help. i received the main food but not the extra cheese. Please help. Reference R513356.,MISSING_ITEM
I placed order R388948 through the kiosk. What is the current status? Can you check?,ORDER_STATUS
Quick question: i received the wrong item in order R452127. This happened last night.,WRONG_ITEM
"Hi, my restaurant coupon failed. Please help. Branch: Chicago food court.",PROMO_CODE_ISSUE
I need support. the server ignored us for a long time. What should I do?,STAFF_COMPLAINT
"Hi, please tell me the price of shawarma. Thank you.",MENU_INQUIRY
Can someone help me? tell me the stock price today.,OUT_OF_SCOPE
I need support. can you help me raise a refund request? Please help. Reference R573291.,REFUND_REQUEST
Please help. order R937818 was not received at my address. Can you check?,ORDER_NOT_RECEIVED
"Good evening, my order is marked delivered but nothing arrived. Please respond soon. Reference R179964.",ORDER_NOT_RECEIVED
"Hey, the food was not cooked properly. I tried from the app. Reference R308862.",FOOD_QUALITY_ISSUE
Urgent: this question is not about food or restaurants.,OUT_OF_SCOPE
Can someone help me? i did not receive rewards points for order R258939. Thank you. Reference R779310. Branch: Chicago mall.,LOYALTY_POINTS_ISSUE
Can someone help me? there was mold in the food package. This is frustrating. Reference R661346. Branch: New York food court.,FOOD_SAFETY_ISSUE
"Hello, please confirm my reservation cancellation. What should I do?",RESERVATION_CANCEL
Can someone help me? i need a table reservation for at lunch time. I need this resolved.,RESERVATION_CREATE
"Hello, please check why I was charged two times. This happened yesterday.",DOUBLE_CHARGED
"Hey, the meal was cold and tasted stale. This happened two hours ago. Reference R303253.",FOOD_QUALITY_ISSUE
I need support. do you have spicy food options? I tried from the app.,MENU_INQUIRY
Urgent: tell me what is included in the lunch combo. What should I do? Reference R932384.,MENU_INQUIRY
Quick question: i need help with a school admission form. This is frustrating.,OUT_OF_SCOPE
I need support. part of my order is missing from the bag. I need assistance. Branch: New York north side.,MISSING_ITEM
Can someone help me? i want to reserve seats for my family. Please respond soon. I am asking in a frustrated way.,RESERVATION_CREATE
I need support. i want live support now because I already tried the help menu. This happened yesterday.,HUMAN_AGENT_REQUEST
I need support. i did not receive the cutlery I paid for. Reference R220151. Branch: Bangalore downtown.,MISSING_ITEM
"Hello, i see double billing for my food order. Can you check?",DOUBLE_CHARGED
"Hi, do you have spicy food options? Please respond soon. Reference R274457.",MENU_INQUIRY
"Hi, do you deliver catering orders? Thank you.",CATERING_INQUIRY
The restaurant forgot to pack my starter. What should I do? Reference R738387.,MISSING_ITEM
Urgent: i want to book a table for 2 people tonight. Can you check?,RESERVATION_CREATE
Quick question: order R401620 has been stuck in preparation since this afternoon. I tried from the app.,ORDER_DELAYED
My restaurant coupon failed. This happened this morning. Branch: Chicago central.,PROMO_CODE_ISSUE
I need support. my promo code WELCOME20 is not working. I tried from the app. Reference R390542. Branch: Chandler airport.,PROMO_CODE_ISSUE
Please share catering menu options. Can this be fixed?,CATERING_INQUIRY
Please help. this is not what I selected in the app. I need this resolved.,WRONG_ITEM
"Hi, i want to reserve seats for my family. Please help.",RESERVATION_CREATE
"Urgent: i entered FOOD15, but the total did not change. I need assistance. Reference R685861.",PROMO_CODE_ISSUE
Urgent: what are your opening hours? This is frustrating. Reference R890886. Branch: Dubai takeout.,GENERAL_INQUIRY
Please help. i am not satisfied and want my money back. What should I do? Reference R296124. Branch: Hyderabad mall.,REFUND_REQUEST
Urgent: payment is not processing for my restaurant order. Reference R444563.,PAYMENT_FAILED
"Good evening, there was bad odor in the food package. Please respond soon.",FOOD_SAFETY_ISSUE
Can someone help me? can you check my loyalty account? I need assistance.,LOYALTY_POINTS_ISSUE
Urgent: can you help with my insurance claim? I need assistance.,OUT_OF_SCOPE
Urgent: please modify my reservation for 4 people. Can this be fixed? Reference R129357. I am asking in a urgent way.,RESERVATION_MODIFY
Can you reserve a table at the Dallas branch? This is frustrating. Reference R486590.,RESERVATION_CREATE
I need support. my loyalty points are missing. Can you check? Reference R381096.,LOYALTY_POINTS_ISSUE
"Hello, it has been more than an hour and my food is not delivered. Can this be fixed? Reference R989608.",ORDER_DELAYED
"Hello, my soup had a hygiene issue. What should I do? I am asking in a frustrated way.",FOOD_SAFETY_ISSUE
Can someone help me? my wallet was debited twice for one order. Can you check?,DOUBLE_CHARGED
"Good evening, i need information about passport renewal. Please respond soon.",OUT_OF_SCOPE
Please help. i want a refund for order R301559. Thank you. Branch: Chandler takeout.,REFUND_REQUEST
I need support. can you check lost and found for my sunglasses? Please respond soon.,LOST_AND_FOUND
Can someone help me? the driver has not arrived yet for order R746961. Can you check?,ORDER_DELAYED
"Hi, my dinner order is delayed and I need an update. I need this resolved.",ORDER_DELAYED
Please help. please process a refund for the missing items. Please respond soon.,REFUND_REQUEST
"Hi, this looks like a food safety issue. I tried from the app. Reference R400923.",FOOD_SAFETY_ISSUE
"Good evening, i got sick after eating the food from order R928073. Can this be fixed?",FOOD_SAFETY_ISSUE
"Hi, the driver completed the order, but I have no food. Please respond soon.",ORDER_NOT_RECEIVED
"Hello, please money back my transaction. This is frustrating. Reference R368798. Branch: Tempe mall.",REFUND_REQUEST
Can someone help me? i want to place a bulk order for tomorrow. Please respond soon. Reference R417291.,CATERING_INQUIRY
The automated response is not enough for my refund. What should I do? Branch: Dallas mall.,HUMAN_AGENT_REQUEST
"Good evening, this looks like a food safety issue. Please help. Reference R365835.",FOOD_SAFETY_ISSUE
"Hey, the pickup counter was messy.",CLEANLINESS_COMPLAINT
Can someone help me? the delivery time has passed and my food is still not here. I tried from the app.,ORDER_DELAYED
"Hey, the burger I received was cold. Can you check?",FOOD_QUALITY_ISSUE
"Hello, my combo meal came without starter. Can this be fixed? I am asking in a polite way.",MISSING_ITEM
"Hello, i cannot come tonight, so cancel my table. Please help.",RESERVATION_CANCEL
"Hello, please process a refund for the missing items. What should I do?",REFUND_REQUEST
Is there cross-contamination with shellfish? Thank you.,ALLERGY_INQUIRY
Urgent: my coffee had a hygiene issue. Can you check? Reference R291694. Branch: Chicago takeout.,FOOD_SAFETY_ISSUE
My combo meal came without sauce. This happened two hours ago. Reference R253172.,MISSING_ITEM
"Hey, i need help recovering a lost item. This happened two hours ago. Branch: Toronto takeout.",LOST_AND_FOUND
Please help. the restaurant looked unhygienic. I need this resolved. Reference R587418.,CLEANLINESS_COMPLAINT
"Good evening, i need help with a duplicate restaurant charge.",DOUBLE_CHARGED
The driver has not arrived yet for order R757395. Can this be fixed?,ORDER_DELAYED
"Good evening, why is my order R518101 delayed? I need this resolved. Reference R544523.",ORDER_DELAYED
"Good evening, can you prepare food trays for an event? I tried from the app. Branch: Austin downtown.",CATERING_INQUIRY
"Urgent: i tried to pay, but the transaction failed. Please help. Reference R401494.",PAYMENT_FAILED
"Hey, can you cancel the booking under Emily? What should I do?",RESERVATION_CANCEL
"Good evening, the coupon is not applying at checkout. Please help.",PROMO_CODE_ISSUE
Quick question: can you help me with a failed payment? I need assistance. Reference R360495. I am asking in a frustrated way.,PAYMENT_FAILED
Can someone help me? there are two transactions for order R113027. I need assistance. Reference R777821.,DOUBLE_CHARGED
Urgent: my order was not confirmed because payment failed. What should I do?,PAYMENT_FAILED
"Hello, the food from the Chandler north side restaurant was terrible. Can this be fixed?",FOOD_QUALITY_ISSUE
Can I reserve a table for 20 guests? Please help.,RESERVATION_CREATE
"Hi, i found plastic piece in my chicken biryani.",FOOD_SAFETY_ISSUE
"Hello, can the kitchen avoid almonds in my meal? This happened this afternoon.",ALLERGY_INQUIRY
"Hi, what stage is my order R805189 in? This happened this afternoon.",ORDER_STATUS
"Hey, my order from the New York drive-thru branch is running late. What should I do?",ORDER_DELAYED
What stage is my order R183553 in? Please respond soon.,ORDER_STATUS
"Hey, i want to request a refund from the Dubai restaurant. Can you check?",REFUND_REQUEST
